,Brand,Date,Name,Product ID,Rating,Review,Review Title,Source,Usefulness
21,Hamilton Beach,"January 11, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,The coffee tastes great. I love the different temperature settings. The removable reservoir is easy to use. I only have an issue getting the coffee door to close with the pot in place sometimes. I would buy this again without hesitation.,Well worth the money.,Amazon,0
22,Hamilton Beach,"January 9, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Simple to operate with clear instructions.  Makes great coffee and is very convenient.,Great quality & convenient coffeemaker,Amazon,0
23,Hamilton Beach,"January 9, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Love it,Very nice,Amazon,0
24,Hamilton Beach,"January 9, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,"This is the easiest and best working coffee maker we've ever had.  We are now on our 3rd, 1 in a summer house and 1 in our 'permanent' house.  It's easy to use, easy to clean and makes good coffee.  We've had one problem I'd love help with:  at some point in its age it begins to make a lot of steam and more brewing noise and ultimately produces less liquid coffee - the water has gone into steam.  I've read an online article about grounds backing up into the area the water flows through but I don't know how that happens or how to flush any such problem.  Has anyone else experienced this?  I love this coffee maker and am now beginning to have the problems with a second machine.",love the coffee maker but have a question,Amazon,0
25,Hamilton Beach,"January 8, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Works great...I am very pleased with this purchase.,Awesome,Amazon,0
26,Hamilton Beach,"January 8, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Just started using and everything seems great so far. Will update if any changes occur.,Working great,Amazon,0
27,Hamilton Beach,"January 8, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"I purchased this primarily on recommendation from the Wirecutter, and it lived up to the expectation. The best feature -- and the reason I purchased it -- is the programmable start. You can put the grounds and water in at night, set it to start, and then wake up to the smell of fresh coffee brewing without the need to stumble around in the dark and cold kitchen pre-caffeination. One note on design/cleaning: The carafe has a slight lip causing it to retain some liquid in the bottom when you pour it out. This isn't really an issue as no one really wants the last dregs of coffee anyway, but if you tend to rinse it right before using it,  your coffee may get ever so slightly diluted with the remaining water. The electrical cord has a winding compartment under the unit, which makes it easier to store, and its roughly rectangular shape and rotating base make it easy to fit underneath a cabinet.",Simple and Effective,Amazon,0
28,Hamilton Beach,"January 8, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,This works like a dream so far. Its not fancy but it works and its way cheaper than what I would have paid for it here in Barbados. Thanks Amazon,Great value,Amazon,0
29,Hamilton Beach,"January 7, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,2,"This coffee maker is probably fine but I just received it and will be returning.  I purchased this based on the reviews for the true count model and the fact that it had a removable water tank. It was not till I received it today that I noticed that this model and the basic model are both listed together in the same heading and the same ratings! I assumed I was buying the upgraded model since they were listed together. As well as this surprise, I opened the box and noticed it was not new.  This is going back.",Beware of this listing!,Amazon,1
30,Hamilton Beach,"January 7, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"Got this as a holiday gift.  I've been using it for about 2 weeks.  So far,  it works very well!  Coffee is hot, carafe doesn't drip when pouring.  Time will tell if any problems show up.  If they do, I will update this review for sure.  Thanks!","So far, so good!",Amazon,0
31,Hamilton Beach,"January 7, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,2,"After 3 1/2 months of use, this otherwise excellent coffeemaker began leaking water at its base during brewing. Each morning, we found a big puddle of water all over our counter. Hamilton Beach won't take returns if you buy from another retailer such as Amazon. Beware!",Bottom of coffeemaker leaks water,Amazon,0
32,Hamilton Beach,"January 7, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,1,"Apparently lots of these units have clocks that can't keep time.  Because of this, the programmable functions for setting up brews for the morning doesn't work, rendering the unit useless for my uses.  I know that sites like Wirecutter have recommended (that's why we got one), but I highly recommend you look elsewhere for your coffee maker.  Do not buy this.",Clock malfunctions,Amazon,0
33,Hamilton Beach,"January 6, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"I absolutely love mine, it is heaven waking up and coffee is made and ready to serve.  I have never brought this brand before so I was sceptic but I am so glad I did. It is worth paying a little more then a normal coffee maker to have a program you can set to what time you want it to make at....well worth the money.",Well Worth The Extra Dollars,Amazon,0
34,Hamilton Beach,"January 5, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Good,Good,Amazon,0
35,Hamilton Beach,"January 5, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,My husband loves this code maker. Says it keeps his coffee  warm longer and he makes less of a mess than other coffee pots we had.,Great machine,Amazon,0
36,Hamilton Beach,"January 4, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"We don't use the timed function, so I can't speak to that, but overall we are very impressed with this coffee maker. It's no frills and does what it needs to do. Easy to use and clean, and we've had no issues so far. Makes a good cup of coffee!",Great affordable coffee maker,Amazon,0
37,Hamilton Beach,"January 4, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,I think this machine makes a good pot of coffee using a standard medium grind for drip coffee makers. I would avoid finer grinds (typical of pre-ground European coffees) in this machine. I measured the water temperature directly beneath the shower head at 195.6 degrees Fahrenheit. I'd say that's pretty remarkable (hot) for the price tag. No wonder The Wirecutter found this produced a better tasting brew than the OXO Barista Brain in one of their tests. Build quality appears on the cheap side but I think it'll be fine if treated with reasonable care. The carafe seems to be of good quality. Overall I'm very pleasantly surprised and pleased with this model. It easily deserves 5 stars for its quality to price ratio.,Impressive Budget Coffee Machine,Amazon,0
38,Hamilton Beach,"January 3, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Best coffee maker wevebought in 15yrs....love it,Best Brand out there,Amazon,0
39,Hamilton Beach,"January 3, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,2,I give this product 2 start because it works but the timer is very fast meaning the displayed time is always wrong and you cannot program it to start at a certain time since it will always be incorrect.,"Brews coffee fine, time is always wrong!!!",Amazon,0
40,Hamilton Beach,"January 2, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,"Happy with the flavor and speed of the brew; however, concerned about the longevity of this machine. The basket swings out and you place the filter/coffee inside then close.  The basket/door doesn't close easily..  I mean I have to turn the machine sideways and press from behind as well.  I can see this breaking at some point.  Frustrating as I purchased it after reading the recommendation on the Wirecutter.",Coffee tastes great but..,Amazon,0
41,Hamilton Beach,"January 1, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,2,I've owned this machine for about a year and it's now leaking water if I put water in the reservoir overnight and it the steam issue is so bad that the display has been compromised.  Save your money and buy a better model than this one and save money in the long run.,Coffee Maker or Humidifier?,Amazon,0
42,Hamilton Beach,"January 1, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,1,"We have ordered 2 of these coffee makers.  We love the coffee it makes, but the whole point is to have a programmable coffee pot, and both have had clocks that jump ahead, making the timer useless.  We returned both and are looking for a different coffee maker.",defective clock -jumps ahead,Amazon,0
43,Hamilton Beach,"January 1, 2019","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Have one upstairs and makes good coffee. Easy to program. When our other brand maker downstairs gave out I bought this one.,2nd Maker,Amazon,0
44,Hamilton Beach,"December 31, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,"Overall we are happy with the coffee pot.  BUT, the Swivel Filter door does not want to close easily.  It takes some muscle power to close everytime.  It opens fine. Hopefully, the filter door will not break when we close it. We just got it, so not sure about durablity or cleaning.",Hamilton Beach Coffee Maker,Amazon,0
45,Hamilton Beach,"December 31, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"I've only had this coffee maker for a few days, so I can't speak to its durability. But I love its features! I've had cheap drip coffee makers, and I've had expensive drip coffee makers. This is the only maker that re-thought how they should work. All of the other coffee makers require the carafe to be filled first by faucet, then the water poured into some slot in the coffee maker. This Hamilton Beach rethought all of this. They made the water tank removable, so I fill it once in the sink and drop it into the spot in the back of the coffee maker. And to make the back of the coffee maker more accessible, the bottom of the maker is on circular rollers, so it swivels easily. I make coffee every day, so convenience features like this MATTER. Why should I have to fill some carafe, and then fill the coffee maker, when really I wanted to put water in the coffee maker in the first place? The user interface is very intuitive. I've had some coffee makers that required me to read the manual to figure out how to use the delay feature. And another manufacturer emits an irritating beep when the coffee is finished, and it cannot be disabled. I get up long before my family, so that beep was a deal breaker. I don't think I've ever written a review for a product, but this one is making me so happy that I decided to do so. If the carafe breaks in a year, I'll buy another one. Who cares if I can't buy a replacement carafe? They're always almost as expensive as the coffee maker anyway. It's a $30 coffee maker--same price as all the competitors--that makes the same quality of coffee that the others do, but with more convenient and intuitive features. In a world where everyone just copies everyone else, this company *thought*.",Removable water tank is wonderful.,Amazon,1
46,Hamilton Beach,"December 30, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"As a non-coffee drinker and no idea which brewers work the best, I had to rely on other consumer reviews. This one was rated very high so I took a chance and purchased it as Christmas gift for a relative who said it makes the best coffee they've ever had at home. I would say it's a hit!",Makes great coffee,Amazon,0
47,Hamilton Beach,"December 30, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"I received this coffeemaker as a gift for Christmas and I'm in love!... Outstanding coffee brewing at a fraction of other machines,  without any of the crazy bells,  whistles or gadgetry I don't need.. Love the swivel base and that I no longer have to pull my brewer forward to lift the tank lid in order to fill the tank... With this I don't even have to remove the tank... Set next to the kitchen sink,  I can lift the tank lid w/o moving the brewer and use my sink sprayer to fill... No spilling!... Brewing is fast,  quiet and the coffee is perfectly hot.. Very pleased w/this product!",Great coffeemaker!,Amazon,0
48,Hamilton Beach,"December 30, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,Overall I love this coffee maker.  Would like it to brew a little hotter coffee,Almost perfect,Amazon,0
49,Hamilton Beach,"December 30, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"I love this coffee maker! Bought it specifically for the removable reservoir. It works just as I hoped. My last coffee maker was an expensive Cuisinart that had less functionality than this one. I love the little swivel feet on the bottom! The display is bright and easy to use. The basket swings out for easy access. No more accidentally spilling grinds in the water reservoir. The water reservoir has an attached lid, which I mention because I bought a Black & Decker just before this that I returned because the reservoir lid wasn’t attached! They designed it to just sit on top. This one by Hamilton Beach is super. Great brewed coffee. Highly recommend.",Super!,Amazon,1
50,Hamilton Beach,"December 29, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,1,Should have read other reviews before buying.  I bought it to make coffee at a  set time every morning and the product cant even keep time.  Enough said,CLOCK DOES NOT WORK,Amazon,0
51,Hamilton Beach,"December 29, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,2,"Purchased on Dec 18 2018, carafe broke while brewing coffee on Dec 29 2018.  In order to get a replacement from Hamilton Beach with shipping the carafe costs more than the maker.",Carafe is thin,Amazon,0
52,Hamilton Beach,"December 29, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"My husband uses it for work, i prep it before bedtime and he gets up fills his mug and goes. It's a life saver and a time saver!!! Looove the swivel bottom!",It swivels!!,Amazon,0
53,Hamilton Beach,"December 29, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,Good coffee.  Good value. Not too large.  Have had for about a month.  Happy with it.,Solid value.,Amazon,0
54,Hamilton Beach,"December 28, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,1,"Bought a new item and received a used product with water in the reservoir, fingerprints and dust all over, water and coffee droplets all over the heating base! Absolutely unacceptable.",Bought NEW received USED,Amazon,0
55,Hamilton Beach,"December 27, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Love that you do not fill the pot with water and it it spills everywhere like the standard coffee pot. Highly recommended,"Do not need to fill the pot, has a separate reservoir",Amazon,0
56,Hamilton Beach,"December 26, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,"Bought this on Wirecutter recommendation. It does make good flavored coffee & I like the ability to manage brew strength and the temp of the plate for keeping the coffee warm. Timer function works well & I haven't had a problem in my 6 months of ownership. Speed of brew keeps this from 5 stars; it takes almost 15-20 min for a full 12-cup pot (estimate). This is offset by using timer, but if you like to grind & brew in AM this might be a bother. Using gold filter works, but if you try to make full pot the grounds leak over into carafe. Works better with paper, IMO.",Good coffee but SLOOOOOW,Amazon,1
57,Hamilton Beach,"December 25, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"The drip free decanter is my only issue. You have to pour slowly. If you rush it, it'll run all over the counter. Everything else is great.",Very good machine,Amazon,1
58,Hamilton Beach,"December 25, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,1,"We bought one, it failed.  We bought a second, it also failed.",DO NOT BUY THIS - IT WILL FAIL,Amazon,0
59,Hamilton Beach,"December 23, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,Came a bit damaged or flawed or something because the door to lock in the basket is hard to close.  But works great otherwise,Good,Amazon,0
60,Hamilton Beach,"December 23, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,3,Works rest except  for the leaking carafe.  You would think thry would put some type of seal around  the rim. But thry don't.  I'm  going call 📱 them tody Wish they would send me a new carafe  but customer service blew me off when i called last week,Csrafe  leaks a  holder does asy to set unlike my mr.  Coffee ☕,Amazon,0
61,Hamilton Beach,"December 21, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Makes and keeps a good hot pot of and cup of coffee!!! Very easy to program and we went back to this type coffee maker because the much higher priced kurig just after using so many years didn't want to buy a 3rd one at $150.00 again for a 3rd time.,Happy with back to modern basic coffee maker.,Amazon,0
62,Hamilton Beach,"December 20, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"After many years, my coffee maker slowed way down. (I blame our very hard water.) So I bought another of exactly the same model.  I love the removable water reservoir, and the way the machine spins on the spot to make it easily accessible.  I'd recommend this machine to anyone.",This is my second coffee maker of this model,Amazon,0
63,Hamilton Beach,"December 20, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"Great coffee pot so far and nice looking. It's a nice feature that the water tank is removable. Wish it had an audible alert during auto shut off, but can live without that obviously.",Good buy!,Amazon,0
64,Hamilton Beach,"December 20, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Still looks like knew after many uses.,Nice looking product,Amazon,0
65,Hamilton Beach,"December 20, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,3,"It makes good coffee, but it leaks everywhere. I returned it due to constantly having to clean up puddles under and around it.",IT LEAKS!!,Amazon,0
66,Hamilton Beach,"December 19, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"Well made with lots of options - especially for the price. I like the swing-out basket, the strength mode option (bold) and the warmer temperature adjustment. Nice large and comfortable carafe.",A quality Coffee Maker,Amazon,0
67,Hamilton Beach,"December 19, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,3,"This is a nice coffee maker but it has one strange effect, every now and then an extra 2 cups of water shows up and over flows the carafe. There must be a secondary reservoir of water inside, the filter is fine and checking common causes of overflow just talks about clogged filters but this is extra water in addition to what we put in the rear water tank. So 12 cups ends up trying to fit 14 cups in the carafe. Still looking for a solution.",Extra Water from nowhere - overflows coffee!,Amazon,0
68,Hamilton Beach,"December 18, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"Reason i bought this coffee maker is because i don't have to pull it out from under my cabinet all i have to do is turn it around to put the water container on and then turn it back around and what i really also like is the button on the right side to open where you put the coffee filter and coffee in at and then easy close no hassel is what i love and this has it other than just 1 down side after you use it to drink your coffee and you have to wash out the pot you have to take a paper towel and clean up under the rim on the inside. I am not use to using a coffee pot with this rim that sticks in on the inside but other than that it is worth having and using so i gave it a 2 star for the cleaning the inner rim of the pot. I do recommend this coffee maker to everyone that don't want to pay a lot of money OH on a big plus side you can control the coffee temp from the hot plate and it has 3 settings for brewing your coffee you have reg, 2-4 cups and my favorite bold setting cause on this setting it slowly brews your coffee and heats up the water going on your coffee grounds making it a little bit stronger without adding more coffee grounds for a stronger a must have feature.",Easy to use,Amazon,0
69,Hamilton Beach,"December 15, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,4,Very easy to use and makes great coffee.,#coffee,Amazon,0
70,Hamilton Beach,"December 15, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,So far so good.  Easy to use.,Nice,Amazon,0
71,Hamilton Beach,"December 14, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,1,"Very very disappointed in this.  The clock runs fast so you can't program it for morning  coffee.  The door that has the coffee grounds in it pops open all the time, so you have coffee all over the kitchen counter.  As I had only had it for two months, I called the warranty center.  Incredibly rude!  They refused to give me a refund and would send a replacement only if I paid for shipping and handling.  I will never buy any Hamilton Beach product.  Don't buy this product!",Worst Coffee Maker Ever!,Amazon,0
72,Hamilton Beach,"December 12, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,3,"Excellent design.  The device spins around on little wheels on the counter, beneath the cabinets.  Then you take the reservoir to the sink and fill it.  Great design.  Most coffee makers are stupid in that they need to be dragged out from under the cabinet to fill the water.  Not this one.  Well done, China! However, after just three months or so the internal plumbing sprang a leak.  As soon as the water was hot it went up towards the coffee basket, but leaked out over the counter.  I cannot get all the screws out to see what the problem is.  I even found a very small flat screwdriver which fits the THREE SIDED screws (who'd a thunk?).  Yet, one deeply recessed screw won't remove. Ordered another Hamilton Beach with a front fill.",Leak,Amazon,0
73,Hamilton Beach,"December 11, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"I want drip coffee. It gives me drip coffee. Simple, done. The coffee tray flipping out instead of up is pretty handy if you've got constrained counter space and it needs to sit tucked underneath a cabinet...so yeah, what everyone else said.",It's a coffee maker,Amazon,0
74,Hamilton Beach,"December 10, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,Got this to replace an older traditional coffee pot. We found that our old one was super hard to clean well and always had slime in it (yuck). This one is super easy to clean and the coffee tastes amazing.,Easy to clean.,Amazon,0
75,Hamilton Beach,"December 10, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,5,"Very happy with my purchase. It can make big or small brews, is easy to clean and use, and makes a very good cup of coffee It looks higher end than its price would suggest and has good convenience features like a detachable water tank, rollers/wheels on the bottom to rotate the machine for easy access, and strength and timer settings",Easy to Use and Clean,Amazon,0
76,Hamilton Beach,"December 10, 2018","Hamilton Beach 46205 Programmable, Coffee Maker, Standard",B01N7VIDWY,3,"We had had the previous model (46201) to this one (46205) which lasted us 5 years!  It was, hands down, the best coffee maker we have ever owned.  When it finally bit the dust, we wanted to reorder another one.  Well, while looking we noticed it had been replaced with model 46205.  Soooo, we made the mistake of going with the newer model.  It is poorly made compared to its previous version.  If you have the chance to still obtain model 46201, do not hesitate to purchase it, but this model is not worth the money.",New and improved??,Amazon,1
